VIN,County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Latitude,Longitude
WA11AAGE6P,Thurston,Lacey,WA,98516.0,2023,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.78083,47.083975
YV4BR0DM3L,Snohomish,Lynnwood,WA,98087.0,2020,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.27336,47.861417
YV4BR00L9N,King,Kirkland,WA,98034.0,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2026532,47.7210518
WA12AAGE5M,Benton,Richland,WA,99352.0,2021,AUDI,E-TRON SPORTBACK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-119.2958528,46.2421419
5YJSA1V4XF,Thurston,Olympia,WA,98513.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.7654699,46.9970624
W1KCG2EB6P,Snohomish,Granite Falls,WA,98252.0,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-121.9450548,48.0763266
W1KCG2DB7P,Snohomish,Lake Stevens,WA,98258.0,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0816912,48.0122934
1G6RR1E49E,Snohomish,Edmonds,WA,98026.0,2014,CADILLAC,ELR,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.338942,47.821454
1FADP3R46F,Clark,Camas,WA,98607.0,2015,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.4220033,45.6092439
KNDC34LB1N,King,Seattle,WA,98108.0,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3173531,47.5484673
YV4H60CA4P,King,Seattle,WA,98112.0,2023,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.300312,47.629782
SALWR4RYXM,King,Mercer Island,WA,98040.0,2021,LAND ROVER,RANGE ROVER SPORT,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2283088,47.5737238
KMHC65LD7K,King,Shoreline,WA,98177.0,2019,HYUNDAI,IONIQ,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3691687,47.7403542
WP1AE2AY4M,King,Mercer Island,WA,98040.0,2021,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2283088,47.5737238
WAUBHBFW5R,King,Kirkland,WA,98034.0,2024,AUDI,RS E-TRON GT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2026532,47.7210518
W1KCG4EB3N,Snohomish,Lake Stevens,WA,98258.0,2022,MERCEDES-BENZ,EQS-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0816912,48.0122934
3FMTK4SE0N,King,Sammamish,WA,98074.0,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0430602,47.6259676
1GYKPWRL6R,King,Seattle,WA,98117.0,2024,CADILLAC,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.377938,47.690166
WBA8E1C50H,Kitsap,Bremerton,WA,98311.0,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.636245,47.62806
KMHE14L24K,King,Covington,WA,98042.0,2019,HYUNDAI,SONATA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1145138,47.3581107
KM8K23AG1N,King,Seattle,WA,98126.0,2022,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3752214,47.5465949
1GYKPSRL7R,Snohomish,Lake Stevens,WA,98258.0,2024,CADILLAC,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0816912,48.0122934
5YJXCBE44M,King,Snoqualmie,WA,98065.0,2021,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-121.8472211,47.5204834
WBA5P9C03M,King,Seattle,WA,98112.0,2021,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.300312,47.629782
7SAXCBE52R,King,Seattle,WA,98103.0,2024,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3499053,47.673887
KM8S7DA28N,King,Seattle,WA,98117.0,2022,HYUNDAI,SANTA FE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.377938,47.690166
WA1LABGE8M,King,Newcastle,WA,98059.0,2021,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.134502,47.492627
KNDCM3LDXN,King,Seattle,WA,98117.0,2022,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.377938,47.690166
YV4BR0CK3L,King,Seattle,WA,98117.0,2020,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.377938,47.690166
3FMTK1SS2M,King,Seattle,WA,98168.0,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.297205,47.486649
WP0AE2A71K,King,Kent,WA,98042.0,2019,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1145138,47.3581107
JN1BF0AA1P,Kitsap,Port Orchard,WA,98367.0,2023,NISSAN,ARIYA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.6530052,47.4739066
1FMCU0EZXM,Thurston,Olympia,WA,98512.0,2021,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.957046,46.991391
WA13AAGE0M,King,Kenmore,WA,98028.0,2021,AUDI,E-TRON SPORTBACK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2478069,47.75817
WVWKR7AU7J,King,Seattle,WA,98199.0,2018,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.394937,47.649547
WBY8P2C09L,Jefferson,Port Ludlow,WA,98365.0,2020,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.6906277,47.909901
5LMYJ8XYXP,Pierce,South Hill,WA,98374.0,2023,LINCOLN,AVIATOR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2697305,47.1355186
KNDCD3LD5N,Benton,Richland,WA,99354.0,2022,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-119.2905959,46.3041837
1G6RM1E40E,Franklin,Pasco,WA,99301.0,2014,CADILLAC,ELR,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-119.1429639,46.2546529
WBY53EJ02P,King,Bellevue,WA,98004.0,2023,BMW,I7,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.202397,47.619252
WA1DCBGE4R,Pierce,Joint Base Lewis Mcchord,WA,98433.0,2024,AUDI,SQ8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.577823,47.10632
YV4BC0PM7G,King,Bellevue,WA,98006.0,2016,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.144149,47.560742
KNDCD3LDXN,Pacific,Raymond,WA,98577.0,2022,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-123.7188022,46.6775525
4JGGM1CB9R,King,Seattle,WA,98134.0,2024,MERCEDES-BENZ,EQE-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3290729,47.5773571
KNDJP3AE7G,King,Kirkland,WA,98033.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.1925969,47.676241
SADHM2S1XR,King,Redmond,WA,98052.0,2024,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1207376,47.6705374
1GYKPVRL5R,Snohomish,Lake Stevens,WA,98258.0,2024,CADILLAC,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0816912,48.0122934
SADHB2S12K,Thurston,Olympia,WA,98512.0,2019,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.957046,46.991391
5LMYJ8XY1N,Kitsap,Silverdale,WA,98383.0,2022,LINCOLN,AVIATOR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.7035285,47.660204
3FMTK1SS8M,King,Seattle,WA,98144.0,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3016563,47.5858977
JHMZC5F17K,Clallam,Sequim,WA,98382.0,2019,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-123.1090862,48.0805816
JTMAAAAA0P,King,Redmond,WA,98052.0,2023,TOYOTA,BZ4X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1207376,47.6705374
JTJKKCFZ3P,Clark,Camas,WA,98607.0,2023,LEXUS,NX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.4220033,45.6092439
WP0BC2Y15N,Clark,Camas,WA,98607.0,2022,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.4220033,45.6092439
4JGDA6DB6J,Clark,Vancouver,WA,98662.0,2018,MERCEDES-BENZ,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.579351,45.671668
KMHC75LJ7L,Thurston,Olympia,WA,98501.0,2020,HYUNDAI,IONIQ,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.8733203,47.0133209
YV4BK0DP4M,Thurston,Lacey,WA,98516.0,2021,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.78083,47.083975
7JRBR0FM1K,King,Seattle,WA,98177.0,2019,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3691687,47.7403542
7JRBR0FZ6N,Pierce,Gig Harbor,WA,98332.0,2022,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.5966931,47.3616785
WA16CBGE8R,King,Clyde Hill,WA,98004.0,2024,AUDI,SQ8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.202397,47.619252
WBA13AG05N,King,Mercer Island,WA,98040.0,2022,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2283088,47.5737238
1FTBW1XK9P,Snohomish,Snohomish,WA,98290.0,2023,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0483457,47.9435765
1FTBW9CK1N,King,Redmond,WA,98052.0,2022,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1207376,47.6705374
YV4BR0CZ8N,King,Bellevue,WA,98004.0,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.202397,47.619252
3FMTK3SSXN,King,Renton,WA,98056.0,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1819876,47.5098889
5LMYJ8XY6M,King,Redmond,WA,98052.0,2021,LINCOLN,AVIATOR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1207376,47.6705374
WA1G2AFY4P,King,Seattle,WA,98108.0,2023,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3173531,47.5484673
1FMCU0E14R,King,Seattle,WA,98117.0,2024,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.377938,47.690166
WBY83EH05R,King,Clyde Hill,WA,98004.0,2024,BMW,I7,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.202397,47.619252
JTJAAAAB0R,King,Seattle,WA,98115.0,2024,LEXUS,RZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3008235,47.6862671
KNAGV4LDXJ,King,Kirkland,WA,98034.0,2018,KIA,OPTIMA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2026532,47.7210518
1N4BZ1BP1L,Snohomish,Lake Stevens,WA,98258.0,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0816912,48.0122934
JTMFB3FV4N,Clark,Washougal,WA,98671.0,2022,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.317523,45.595997
KM8JFDA23P,King,Seattle,WA,98106.0,2023,HYUNDAI,TUCSON,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.3570816,47.5337116
WA132BFZ4P,King,Sammamish,WA,98074.0,2023,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0430602,47.6259676
YV4BR0DM2N,King,Seattle,WA,98115.0,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3008235,47.6862671
KM8K53AG9N,Clark,Vancouver,WA,98665.0,2022,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.6615789,45.6809862
7JRH60FT5P,King,Seattle,WA,98117.0,2023,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.377938,47.690166
JTMCB3FV0M,King,Federal Way,WA,98003.0,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.318442,47.315173
W1KEG1CB0P,King,Seattle,WA,98115.0,2023,MERCEDES-BENZ,EQE-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3008235,47.6862671
KNDCS3LFXR,Pacific,Long Beach,WA,98631.0,2024,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-124.035084,46.375408
KL8CK6S09G,King,Seattle,WA,98115.0,2016,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.3008235,47.6862671
WA1H2BFZ6N,King,Seattle,WA,98115.0,2022,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3008235,47.6862671
1GYKPRRK2R,King,Newcastle,WA,98059.0,2024,CADILLAC,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.134502,47.492627
WMWXP3C01L,Clark,Vancouver,WA,98665.0,2020,MINI,HARDTOP,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.6615789,45.6809862
1V2BMPE88P,Clark,Vancouver,WA,98660.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.6789987,45.6365338
1FTBW3XK8P,King,Redmond,WA,98052.0,2023,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1207376,47.6705374
YV4BR00K0M,Snohomish,Edmonds,WA,98020.0,2021,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3757836,47.800042
WP0AA2Y15M,Whatcom,Bellingham,WA,98229.0,2021,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.442974,48.729016
WMZYU7C47J,Clark,Vancouver,WA,98661.0,2018,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.6238365,45.6456491
LPSEG3KA6N,Cowlitz,Longview,WA,98632.0,2022,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.973463,46.15445
YV4H60DV3P,King,Issaquah,WA,98027.0,2023,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.0402383,47.5276876
YSMEG3KAXP,King,Snoqualmie,WA,98065.0,2023,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-121.8472211,47.5204834
SALK19F48R,King,Seattle,WA,98144.0,2024,LAND ROVER,RANGE ROVER,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.3016563,47.5858977
WBY8P6C0XM,King,Seattle,WA,98112.0,2021,BMW,I3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.300312,47.629782
2C4RC1N76P,Thurston,Olympia,WA,98513.0,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.7654699,46.9970624
WBA8E1C31H,King,Burien,WA,98146.0,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3551826,47.5000521
KNDC44LA1P,Kitsap,Port Orchard,WA,98367.0,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.6530052,47.4739066
1V25MPE88R,Snohomish,Monroe,WA,98272.0,2024,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-121.968385,47.854897
3GNKDBRJXR,King,Seattle,WA,98103.0,2024,CHEVROLET,BLAZER EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3499053,47.673887
WP0BB2Y17R,King,Medina,WA,98039.0,2024,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2363532,47.621118
LYVBR0DMXJ,King,Seattle,WA,98116.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.395519,47.572137
WBA7J2C50J,Mason,Union,WA,98592.0,2018,BMW,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-123.0753627,47.3374746
5LMTJ5DZXP,King,Mercer Island,WA,98040.0,2023,LINCOLN,CORSAIR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2283088,47.5737238
WP0AA2Y17P,Kitsap,Bainbridge Island,WA,98110.0,2023,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.5305071,47.6400595
WA132BFZ0N,King,Medina,WA,98039.0,2022,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2363532,47.621118
1C4RJYC64P,King,Seattle,WA,98103.0,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3499053,47.673887
KM8S7DA29N,Clark,Camas,WA,98607.0,2022,HYUNDAI,SANTA FE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.4220033,45.6092439
YV4BR0CL8L,King,Kenmore,WA,98028.0,2020,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2478069,47.75817
WA1M2BFZ1R,King,Shoreline,WA,98133.0,2024,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.342434,47.736655
YV4BC0PL2G,King,Bellevue,WA,98004.0,2016,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.202397,47.619252
1G1RA6S57G,King,Seattle,WA,98103.0,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.3499053,47.673887
KNDPU3AF6P,Snohomish,Lake Stevens,WA,98258.0,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.0816912,48.0122934
KM8K33AG4K,Thurston,Olympia,WA,98513.0,2019,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.7654699,46.9970624
WA1E2AFY7R,King,Seattle,WA,98115.0,2024,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3008235,47.6862671
W1KEG5DB8P,King,Mercer Island,WA,98040.0,2023,MERCEDES-BENZ,EQE-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2283088,47.5737238
5YJSA1CP5D,King,Clyde Hill,WA,98004.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.202397,47.619252
W1KCG5FB0P,Clark,Vancouver,WA,98682.0,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.5286031,45.6686601
KM8JBDA25P,King,Snoqualmie,WA,98065.0,2023,HYUNDAI,TUCSON,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-121.8472211,47.5204834
5YJXCAE40J,King,Sammamish,WA,98075.0,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.0181135,47.5880568
1FTBW1XK7P,Snohomish,Snohomish,WA,98290.0,2023,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0483457,47.9435765
WBY33FK06R,Pierce,Puyallup,WA,98371.0,2024,BMW,I5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3119354,47.1990211
1G6RS1E44E,Snohomish,Everett,WA,98203.0,2014,CADILLAC,ELR,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.225874,47.945309
3FMTK2R7XN,King,Bellevue,WA,98004.0,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.202397,47.619252
KMHM54AC1R,Snohomish,Edmonds,WA,98026.0,2024,HYUNDAI,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.338942,47.821454
